run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,binedges,binvalues
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.lo[0].lo,passedUpPk:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:count,source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.lo[0].lo,passedUpPk:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:count,,,10584,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:count,title,"packet popped, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:sum(packetBytes),,,9745132,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPopped:sum(packetBytes),title,"packet popped, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:max,,,2,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:max,source,count(packetPushed) - count(packetPopped) - count(packetRemoved) - count(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:max,title,"queue length, max",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:timeavg,,,0.00061719260311147,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:timeavg,source,count(packetPushed) - count(packetPopped) - count(packetRemoved) - count(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:count,,,10584,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:sum(packetBytes),,,9745132,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,transmissionState:timeavg,,,0.0015613945537665,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,transmissionState:timeavg,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,transmissionState:timeavg,source,transmissionStateChanged,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,transmissionState:timeavg,title,"tx state, timeavg",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:count,,,5181,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:count,source,rxPkOk,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:count,title,"packets received OK, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:sum(packetBytes),,,6500589,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,txPk:count,,,10584,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:count,source,packetSentToLower,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:count,title,"packets transmitted, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,txPk:sum(packetBytes),,,9819220,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:count,,,10584,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),,,9745132,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:count,,,5181,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:sum(packetBytes),,,6464322,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:count,,,4034,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:count,title,"packet popped, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:sum(packetBytes),,,5154202,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPopped:sum(packetBytes),title,"packet popped, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:max,,,1,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:max,source,count(packetPushed) - count(packetPopped) - count(packetRemoved) - count(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:max,title,"queue length, max",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:timeavg,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:timeavg,source,count(packetPushed) - count(packetPopped) - count(packetRemoved) - count(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:count,,,4034,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:sum(packetBytes),,,5154202,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,transmissionState:timeavg,,,1.6095333929638e-05,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,transmissionState:timeavg,interpolationmode,sample-hold,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,transmissionState:timeavg,source,transmissionStateChanged,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,transmissionState:timeavg,title,"tx state, timeavg",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:count,,,14172,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:count,source,rxPkOk,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:count,title,"packets received OK, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:sum(packetBytes),,,13135318,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,txPk:count,,,4034,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:count,source,packetSentToLower,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:count,title,"packets transmitted, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,txPk:sum(packetBytes),,,5182440,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:count,,,4034,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:sum(packetBytes),,,5154202,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:count,,,14172,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:sum(packetBytes),,,13036114,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:count,,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,
General-0-20210506-16:15:18-7390,scalar,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,
General-0-20210506-16:15:18-7390,attr,MulticastNetwork.router3.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,
